"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
4,1,31,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,202,84,215,99,FALSE,NA,TRUE,NA,0.464901141017989,0.0594360329098251,0.0594360329098251,0.0594360329098251,0.00353264200805781,0.337626165973689,0.155304609179735,0.155304609179735,0.155304609179735,0.0241195216324701,0.557937325231541,-0.135209855328405,0.135209855328405,0.135209855328405,0.0182817049779281,1.47788096856125,-0.0221190314387509,0.0221190314387509,0.0221190314387509,0.000489251551788452,1.80797623468979,0.00797623468979247,0.00797623468979247,0.00797623468979247,6.36203198266488e-05
4,2,32,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,189,102,207,102,FALSE,NA,TRUE,NA,0.144949792863624,-0.260515315244541,0.260515315244541,0.260515315244541,0.0678682294769624,0.165948429301138,-0.0163731274928169,0.0163731274928169,0.0163731274928169,0.000268079303896038,0.718306836768207,0.0251596562082615,0.0251596562082615,0.0251596562082615,0.000633008300517914,1.39841100174927,-0.101588998250731,0.101588998250731,0.101588998250731,0.010320324565587,1.51332748963526,-0.286672510364739,0.286672510364739,0.286672510364739,0.0821811281988216
4,3,33,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,2,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,3,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,4,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,5,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,6,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,7,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,8,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,9,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,10,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,11,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,12,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,13,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,14,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,15,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,16,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,17,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,18,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,19,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,20,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,21,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,22,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,23,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,24,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,25,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,26,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,27,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,28,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,29,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,30,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,31,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,32,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,33,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,34,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,35,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,36,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,37,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,38,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,39,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,40,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,41,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,42,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,43,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,44,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,45,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,46,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,47,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,48,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,49,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,50,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,51,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,52,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,53,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,54,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,55,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,56,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,57,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,58,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,59,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,60,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,61,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,62,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,63,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,64,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,65,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,66,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,67,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,68,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,69,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,70,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,71,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,72,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,73,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,74,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,75,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,76,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,77,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,78,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,79,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,33,80,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,216,88,201,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
